text,label
A COUGHING CLINTON Takes A Nasty Swipe At Matt Lauer…Bitterly Blames Men for Her Loss,0
"Donald Trump Shames Kids For Not Registering To Vote For Him: ‘They Feel Very, Very Guilty’",0
"Romney offers vote, little else, to Cruz in Republican election battle",1
State Department OKs possible sale to Canada of $5.23 billion in military equipment,1
Trump's son-in-law launches Middle East peace effort,1
Japan Airlines plane makes emergency landing in Tokyo,1
UPDATE: 12 STATES NOW Giving Obama Middle Finger On UNLAWFUL Transgender Bathroom Decree,0
"After Trump tweet, ethics office to U.S. employees: do not endorse products",1
LOL! FAKE INDIAN Elizabeth Warren Returns DNA Kit REAL INDIAN GOP Senate Challenger Sent As Birthday Gift,0
WATCH: MUSLIM WOMAN ADMITS OBAMA CAME TO MOSQUE TO GET VOTES…Human Rights Attorney Destroys Obama’s Decision,0
HOMELAND SECURITY Catering to Illegals? Three Squares Provided to Detainees on Taxpayer Dime,0
"OFFICIAL STATEMENT: Authorities declare that a criminal investigation has been completed, and the criminal charges have been dismissed.",0
CRIME SCENE: Police investigate the discovery of a missing person case at a house on the west side of Westlake Avenue in the city of Seattle.,0
RESEARCH FINDING: Technology use linked to human rights abuses.,0
Trump: China's North Korea diplomacy appears to have 'no impact on Little Rocket Man',1
"NEW STUDY: Researchers have found evidence of a link between the two diseases, and the findings may have implications for other diseases such as Alzheimer's and Parkinson's.",0
"TRADE ALERT: International tariffs increased on exports of goods and services to China and India, as well as to Australia, Vietnam and New Zealand.",0
GOVERNMENT ANNOUNCEMENT: The Prime Minister has been given permission by the Federal Government to enter into agreements with the Commonwealth and territories to provide assistance to individuals and institutions with disabilities and to work in the community.,0
Knifeman yelling 'Allahu Akbar' shot dead after killing two in France,1
State Department presses North Korea to release detained Americans,1
Son-in-law Kushner poised to wield clout in Trump presidency,1
"Pentagon identifying new areas to pressure Iran, reviewing plans",1
President Obama Brought To Tears In Emotional Speech About Needing Smarter Gun Laws,0
FINANCIAL REPORT: Company X has posted a quarterly report on its website.,0
Trump administration limits government use of Kaspersky Lab software,1
4 Of 8 DETROIT MAYORAL Candidates Are Felons…Two Convicted Of Assault With Intent To Commit Murder: “Black marks on your record show you have lived a little…”,0
Senate gives limited resources to Russia election-meddling probe,1
U.S. Republican group hit by Russian-linked virus: researcher,1
"ARREST MADE: Suspect in major heist caught in the act, police say.",0
MARKET WATCH: Stocks fall after Bank of America's $13.,0
Police at Scottish parliament after suspect package found,1
HILLARY CLINTON CRONYISM VIOLATES FEDERAL RULES: Chelsea’s “Best Friend” Given Millions In Contracts With The Feds…A New Low!,0
Tokyo's Koike reaches deal with opposition party ahead of Japan poll,1
U.S. will not interfere in EU trade with Iran: Tillerson,1
SICKENING CHALLENGE GOES VIRAL: DISRESPECTING OUR AMERICAN FLAG BY STOMPING ON IT,0
Trump faces obstacles in bid to re-shape key U.S. courts,1
CAN SOMEONE PLEASE EXPLAIN How This Fairly Accurate Cartoon Is “Racist”?,0
ARREST MADE: Suspect in major heist caught in northern Mexican city of Puebla.,0
Bernie Sanders Rocked 3 Rallies In Florida Yesterday,0
"UN CONFIRMS: Humanitarian aid is being sent to Syria by the United States, as well as other countries.",0
SYRIA: Nikki Haley Threatens to “Do More” Despite International Outrage at US Criminal Act of Aggression,0
NRA President Has Meltdown Over Voting Rights And It Was SO Hypocritical,0
Pennsylvania governor signs law expanding wine sales to private stores,1
Health industry breathes easier as post-Obamacare path stabilizes,1
Trump Takes His Voter Fraud Conspiracy To A TERRIFYING New Level,0
"BREAKING: Serial robbery spree hits downtown area, police say

Police say two men were found at a downtown convenience store late Thursday night.",0
Jamie Dimon ventures beyond Wall Street to have a say in Washington,1
Betsy DeVos Gets WRECKED After Praising Segregated Schools As ‘Pioneers Of School Choice’,0
Trump heads to Japan with North Korea on his mind,1
WATCH: It Just Hit A Trump Supporter That Repealing Obamacare Will Destroy His Life,0
"BREAKING: Serial robbery spree hits downtown area in Boston — WGBH Boston (@wgbhbf) August 6, 2016

A total of 50 people have been arrested in the series, with 20 suspects being questioned on Tuesday, authorities said",0
BREAKING: Serial robbery spree hits downtown area for first time in three years https://t.,0
Senator Lee to endorse Republican presidential candidate Cruz: reports,1
SHARE THIS EVERYWHERE! DISEASED REFUGEES Get SSN and Passport Upon Arrival to the U.S.,0
Former Navy SEAL and Harvard Grad “Body-Slams” #FakeNews CNN Host,0
Russia's Putin says situation in Syria developing positively,1
BREAKING: Scientists report that 'weird' comet impacts were 'totally normal' https://t.,0
YOU’RE FIRED! WHY THE WHITE HOUSE Just Fired A Senior National Security Aide,0
Indian tycoon Mallya appears in UK court on new money-laundering accusations,1
Trump ignites political fight over U.S. banking law reforms,1
GOP’s ANTI-COP CANDIDATE? Video Shows JOHN KASICH Calling Police Officer “An IDIOT” For Enforcing The Law,0
"MARKET WATCH: Stocks fall after Labor wins majority government

A group of 20 students who attended the school said they were outraged by the ruling.",0
"Trump skips East Asia leaders Summit, sends Tillerson instead",1
McConnell will not give timeline for Obamacare replacement,1
"TRADE ALERT: International tariffs increased on some goods, including agricultural products, while the import of tobacco from the United States dropped, with the trade deficit down to $8.",0
NEW STUDY: Researchers have found evidence of a link between vitamin B12 and cardiovascular disease.,0
BREAKING: Scientists report that the first known human-caused extinction of the dinosaurs occurred in the early Jurassic.,0
House Speaker Ryan says 'more to come' for Puerto Rico aid,1
Rubio considers running for re-election to Senate,1
U.S. bars throwing 'covfefe' parties for televised Comey testimony,1
Sanders Slams Trump On Campaign Trail: ‘The Essence Of His Campaign Is Bigotry’,0
Trump slaps sanctions on Venezuela; Maduro sees effort to force default,1
California lawmaker to float zero emissions vehicle bill,1
Jeb Bush Was Just Asked To Sum Up Donald Trump In One Word,0
BRILLIANT! LT COL TONY SHAFFER: How Trump Should Fight Back Against “Deep State”,0
"BREAKING: Serial robbery spree hits downtown area

The suspect, identified by the New York Post as 26-year-old Joshua ""Kenny"" McAfee, was described by witnesses as a white male who was wearing a grey sweatshirt and",0
WATCH: TEACHER CAUGHT ON VIDEO Calling Trump T-shirts “Swastika”…DEMANDS Students Turn Them Inside Out,0
Trump's Iran plans driving EU toward Russia and China: Germany,1
UN CONFIRMS: Humanitarian aid is being sent to the besieged city of Aleppo.,0
NEW STUDY: Researchers have found evidence of epigenetic changes in the brain that can be linked to changes to our DNA.,0
Trump says 'only one thing will work' with North Korea,1
Ex-Trump aide Manafort's spokesman testifies to Russia probe grand jury,1
LISTEN TO THIS FORMER DOJ WHISTLEBLOWER,0
"In Abu Dhabi, France's Macron says must remain firm with Iran",1
Senate Republicans struggle to salvage healthcare effort,1
BREAKING: 5 People Shot At Anti-Trump Protest…All Are In Critical Condition,0
Brazil Supreme Court blocks extradition of Italian leftist ex-guerilla Battisti,1
CA FIRE UPDATE: Jesus Fabian Gonzalez Arrested For Suspicion of ARSON In Sanctuary County After He’s Caught Walking Away From Fire With Lighter In Pocket,0
NRA opposes outright U.S. ban on gun devices used by Las Vegas killer,1
Greek government under fire over would-be Saudi arms deal,1
Aid officials 'gravely concerned' over fate of relocated Islamic State families in Iraq,1
Romanian protesters halt building of Xmas fair at protest site,1
#NeverTrump GOP Rep.: ‘Not One Character Trait In Trump I’d Want My Son To Emulate’,0
"CRIME SCENE: Police investigate the discovery of a large amount of methamphetamine in a home in the 1800 block of West Washington Street, near Lincoln Park.",0
BREAKING: Serial robbery spree hits downtown area in St.,0
"Brother of man who killed Jews, soldiers in 2012 France attack jailed for 20 years",1
"White House opposes House Zika bill, calls funding inadequate",1
Top U.S. senator: Trump administration won't toss Iran deal,1
"SCHOOL POLICY UPDATE: Phones banned due to'misleading' security footage Copyright by WCMH - All rights reserved Video

WCM HISTORY:
.",0
"RESEARCH FINDING: Technology use linked to climate change, energy security

In its new report, the government said it will soon be using ""high-tech techniques"" to make the world's energy more competitive and safer.",0
"POLICY CHANGE: A new law proposes to increase the tax on cannabis by up to $1,000 per year for up-to-date medical and recreational use of the drug.",0
POLICY CHANGE: A new law proposes to require the Federal Government to provide a minimum number of security measures necessary to prevent terrorist attacks.,0
BOOM! SMUG NEWSPAPER EDITORS Endorse Hillary…Phone Lines Blow Up With Subscription CANCELLATIONS,0
South African state agency wants Zuma book pulled from stores,1
Armed separatists occupy villages near Freeport's Indonesia mine,1
Christmas market opens in Algerian capital,1
Most Britons want May to lead through Brexit process -Telegraph,1
"GLOBAL ALERT: Border tensions rise between the US and Russia over Syria, a new report reveals.",0
Canada suggests it could quit NAFTA talks over dispute mechanism,1
U.S. energy secretary duped into fake interview with Russian comedians,1
U.S. embassy in Egypt bans personnel from visiting religious sites outside Cairo,1
Former Trump adviser Page met Russian officials in 2016 Moscow trips,1
"China, South Korea agree to mend ties after THAAD standoff",1
‘F*cking Grow Up’: The Internet Destroys Trump After He Says He Would Have Won Against Obama,0
Key Senate committee chairman wants briefing on Flynn,1
FBI DIRECTOR CONFIRMS Hillary’s Worst Nightmare Was Found On This Creep’s Laptop,0
"FINANCIAL REPORT: Company X has posted earnings per share, net of tax, for the second quarter of fiscal 2016 and its second-quarter results are in line with our expectations.",0
Factbox: Key court cases shed light on U.S. Supreme Court nominee Gorsuch,1
Peru's Kuczynski eyes VP for prime minister after cabinet ousted: sources,1
Trump's daughter Ivanka joined call with Argentina's Macri,1
OBAMA WARNS COPS TO RECOGNIZE BLACK LIVES MATTER: “If police organizations acknowledge that there’s a problem…that is what is going to ultimately make the job of being a cop a lot safer”,0
